age,annual_income,intent,bhk_preference,bhk_enquired,stated_budget,rate_psf,carpet_sqft,property_ticket,downpayment_pct,loan_amount,emi_monthly,emi_to_income,affordability_ratio,budget_match,bhk_match,_true_p,converted,city_Bengaluru,city_Chennai,city_Delhi-NCR,city_Hyderabad,city_Kolkata,city_Mumbai-MMR,city_Pune
51,1425523,0,3,3,2460940,4950,1193,5904245,0.264,4348061,38009,0.32,4.14,0,1,0.0041,0,0,0,1,0,0,0,0
44,1808595,1,3,2,6817723,13700,1046,14330461,0.222,11151594,97483,0.647,7.92,0,0,0.00037,0,0,0,0,0,0,1,0
63,572486,1,3,3,2321122,7750,1298,10062262,0.243,7613781,66557,1.395,17.58,0,1,6e-05,0,0,0,0,0,0,1,0
60,607858,1,2,1,8551582,8000,572,4573380,0.231,3518277,30755,0.607,7.52,1,0,0.00374,0,0,0,0,0,0,1,0
55,1993556,1,3,3,62464616,8000,1280,10236665,0.224,7940441,69412,0.418,5.13,0,1,0.00374,0,0,0,0,0,0,1,0
34,3032320,0,1,1,22835658,28000,522,14621284,0.226,11323624,98987,0.392,4.82,0,1,0.02962,1,0,0,0,0,0,1,0
49,1934524,0,2,2,52389855,8970,861,7727620,0.266,5675649,49614,0.308,3.99,0,1,0.04015,0,0,0,0,0,0,0,1
36,3251595,1,3,3,6650272,19800,1558,30852475,0.244,23333674,203974,0.753,9.49,0,1,0.00017,0,0,0,0,0,0,0,1
48,1620149,1,3,4,3465316,8800,2614,23006317,0.161,19293116,168653,1.249,14.2,0,0,0.0014,0,1,0,0,0,0,0,0
59,23175,0,4,4,8721307,8780,2586,22706849,0.252,16987337,148497,76.892,979.8,0,1,0.0,0,1,0,0,0,0,0,0
38,1365302,0,3,3,7643135,7750,1205,9338823,0.251,6994289,61141,0.537,6.84,0,1,0.00257,0,0,0,0,0,0,1,0
53,1151803,0,2,2,11295466,8740,757,6620066,0.239,5039083,44050,0.459,5.75,0,1,0.00354,0,0,0,0,1,0,0,0
46,1832725,0,3,3,6874969,8800,1292,11368476,0.219,8880219,77628,0.508,6.2,0,1,0.00978,0,1,0,0,0,0,0,0
49,1374188,0,1,1,10671057,11200,499,5585573,0.238,4258183,37223,0.325,4.06,0,1,0.03364,0,0,0,0,0,0,1,0
43,9017534,0,2,2,7524426,44000,792,34864894,0.235,26673054,233166,0.31,3.87,0,1,0.07194,0,0,0,0,0,0,1,0
41,1411180,1,2,2,19238706,13700,917,12566885,0.247,9467837,82764,0.704,8.91,0,1,0.00019,0,0,0,0,0,0,1,0
53,2968373,0,3,2,10862874,8780,1063,9336228,0.241,7084853,61933,0.25,3.15,1,0,0.01107,0,1,0,0,0,0,0,0
34,2194800,1,3,3,14597907,8000,1488,11902145,0.213,9364522,81861,0.448,5.42,1,1,0.02021,0,0,0,0,0,0,1,0
30,1398307,0,3,3,2133830,5030,1590,7995665,0.231,6147049,53735,0.461,5.72,0,1,0.00659,0,0,0,0,0,1,0,0
37,2125133,0,2,1,14140925,19800,401,7936942,0.3,5556632,48574,0.274,3.73,0,0,0.00786,0,0,0,0,0,0,0,1
35,2425808,0,3,3,7448039,8000,1545,12361641,0.228,9545255,83441,0.413,5.1,0,1,0.01101,0,0,0,0,0,0,1,0
42,1639140,1,1,1,3571267,8000,645,5163045,0.279,3722232,32538,0.238,3.15,0,1,0.00413,0,0,0,0,0,0,1,0
35,3167851,0,3,3,7386457,8970,1345,12062834,0.192,9749329,85225,0.323,3.81,0,1,0.00818,0,0,0,0,0,0,0,1
47,339296,0,4,4,51303737,4950,1929,9550161,0.15,8115953,70947,2.509,28.15,0,1,8e-05,0,0,0,1,0,0,0,0
34,1802612,0,1,1,9217704,19800,520,10300121,0.274,7482712,65411,0.435,5.71,1,1,0.05571,0,0,0,0,0,0,0,1
33,1706240,0,2,2,11657397,10280,675,6941332,0.21,5484287,47942,0.337,4.07,0,1,0.0112,0,0,0,0,1,0,0,0
43,1387069,1,3,3,10394473,8970,1468,13171177,0.266,9671443,84544,0.731,9.5,1,1,0.00017,0,0,0,0,0,0,0,1
66,2613659,0,2,2,11436243,7700,804,6193769,0.273,4503718,39370,0.181,2.37,0,1,0.01365,0,0,0,0,0,0,0,1
52,821057,0,3,3,8633231,8780,1056,9275298,0.245,7005774,61242,0.895,11.3,0,1,0.00098,0,1,0,0,0,0,0,0
51,1403540,1,3,3,7452133,4850,1388,6731330,0.245,5079664,44405,0.38,4.8,1,1,0.00437,0,0,0,0,0,1,0,0
37,237397,0,2,2,7462679,7000,692,4846328,0.155,4097094,35815,1.81,20.41,1,1,0.00013,0,0,0,0,0,0,0,1
31,1666792,1,3,3,7934815,7700,1412,10875547,0.228,8397905,73411,0.529,6.52,0,1,0.00059,0,0,0,0,0,0,0,1
50,560372,0,2,2,10555037,5760,980,5643214,0.219,4404733,38505,0.825,10.07,0,1,0.00088,0,0,0,0,0,1,0,0
48,1679933,0,3,4,2430238,6700,2384,15975178,0.289,11365340,99352,0.71,9.51,0,0,0.00052,0,0,0,0,1,0,0,0
72,1163234,0,1,2,47415785,8000,826,6611470,0.213,5204521,45496,0.469,5.68,0,0,0.00133,0,0,0,0,0,0,1,0
29,547129,1,3,3,46511163,4950,1429,7071101,0.239,5384421,47069,1.032,12.92,0,1,0.00034,0,0,0,1,0,0,0,0
48,1386365,0,2,2,9628037,7750,795,6159426,0.189,4994954,43664,0.378,4.44,0,1,0.00781,0,0,0,0,0,0,1,0
50,2757670,0,2,2,12993539,19800,1016,20110028,0.25,15072640,131759,0.573,7.29,0,1,0.00182,0,0,0,0,0,0,0,1
47,2775324,1,1,1,8199122,24950,617,15404148,0.189,12489735,109181,0.472,5.55,0,1,0.00272,0,0,0,0,0,0,1,0
44,2338346,0,3,3,5118601,6565,1362,8940268,0.29,6345155,55467,0.285,3.82,1,1,0.01844,0,0,1,0,0,0,0,0
41,6612535,0,1,2,2547440,24950,671,16739478,0.24,12717855,111175,0.202,2.53,0,0,0.00082,0,0,0,0,0,0,1,0
32,848175,0,3,3,6326395,8000,1448,11585774,0.291,8215376,71816,1.016,13.66,0,1,0.00023,0,0,0,0,0,0,1,0
68,1378638,0,4,3,13214577,8000,1420,11363550,0.259,8423281,73633,0.641,8.24,1,0,0.00038,0,0,0,0,0,0,1,0
63,1476091,0,3,3,6961668,7750,1256,9731177,0.153,8243706,72063,0.586,6.59,0,1,0.00119,0,0,0,0,0,0,1,0
64,2704326,1,2,1,8630166,11000,516,5676738,0.259,4205742,36765,0.163,2.1,1,0,0.00478,0,0,0,1,0,0,0,0
42,4915712,1,2,2,4796019,19800,756,14959090,0.195,12038681,105238,0.257,3.04,0,1,0.04272,0,0,0,0,0,0,0,1
32,7349142,0,3,3,2711957,6320,1463,9248284,0.201,7391531,64614,0.106,1.26,0,1,0.00826,0,0,0,0,1,0,0,0
46,1181780,1,2,2,10767206,8740,784,6853850,0.201,5478810,47894,0.486,5.8,0,1,0.00026,0,0,0,0,1,0,0,0
54,5578215,1,1,1,29079886,44000,500,22011359,0.156,18581656,162434,0.349,3.95,0,1,0.02671,0,0,0,0,0,0,1,0
36,1909259,1,1,1,10216386,9600,542,5204725,0.267,3813712,33338,0.21,2.73,0,1,0.00511,0,0,0,1,0,0,0,0
39,1759257,0,1,1,13340245,11200,421,4719088,0.238,3597824,31451,0.215,2.68,0,1,0.01195,0,0,0,0,0,0,1,0
52,1345831,1,3,3,7026953,8970,1414,12687633,0.226,9822603,85866,0.766,9.43,0,1,0.00123,0,0,0,0,0,0,0,1
47,3188715,1,3,4,16643502,8970,1719,15418856,0.209,12191227,106571,0.401,4.84,1,0,0.00153,0,0,0,0,0,0,0,1
44,891319,0,3,3,10321032,6550,1571,10290175,0.175,8488514,74203,0.999,11.54,1,1,0.00258,0,0,0,0,1,0,0,0
41,1112612,1,3,3,20891818,7000,1212,8481939,0.172,7024426,61405,0.662,7.62,0,1,0.00061,0,0,0,0,0,0,0,1
46,6213632,0,3,3,2623815,8000,1356,10846221,0.254,8089346,70714,0.137,1.75,0,1,0.01903,0,0,0,0,0,0,1,0
33,1312404,1,3,2,2791991,7000,955,6684278,0.23,5148562,45007,0.412,5.09,0,0,0.00572,0,0,0,0,0,0,0,1
31,1824193,0,3,3,31359028,11200,1162,13011511,0.279,9380988,82005,0.539,7.13,0,1,0.00053,0,0,0,0,0,0,1,0
51,1741220,0,2,2,10921703,11000,865,9514074,0.215,7471220,65311,0.45,5.46,1,1,0.00024,0,0,0,1,0,0,0,0
66,1434704,1,3,3,6946999,6565,1019,6689946,0.218,5231931,45736,0.383,4.66,1,1,0.03777,0,0,1,0,0,0,0,0
57,746009,0,3,4,8115198,7700,2198,16923327,0.167,14101776,123272,1.983,22.69,0,0,5e-05,0,0,0,0,0,0,0,1
41,403473,0,3,3,17121448,6900,1348,9301545,0.203,7412419,64797,1.927,23.05,0,1,5e-05,0,0,0,1,0,0,0,0
40,13738,1,2,1,7756544,4950,533,2636826,0.241,2001508,17496,15.283,191.94,0,0,0.0,0,0,0,1,0,0,0,0
69,1371673,1,2,2,12451991,7750,875,6781694,0.154,5740392,50180,0.439,4.94,0,1,0.00687,0,0,0,0,0,0,1,0
53,1902253,1,1,1,16535558,16650,543,9047320,0.234,6933569,60611,0.382,4.76,0,1,0.00669,0,1,0,0,0,0,0,0
47,1172968,1,2,1,8867810,13700,623,8529437,0.266,6256582,54693,0.56,7.27,1,0,0.00048,0,0,0,0,0,0,1,0
35,1681594,0,3,4,3623041,8740,2491,21774079,0.275,15777544,137921,0.984,12.95,0,0,0.00033,0,0,0,0,1,0,0,0
32,2425839,0,2,3,9430113,7150,1085,7759738,0.165,6481031,56655,0.28,3.2,0,0,0.01317,0,1,0,0,0,0,0,0
54,1126012,0,4,4,3809853,7150,1649,11792513,0.172,9761434,85331,0.909,10.47,0,1,0.001,0,1,0,0,0,0,0,0
41,1792968,1,1,1,28129070,9600,452,4343674,0.173,3593757,31415,0.21,2.42,0,1,0.00208,0,0,0,1,0,0,0,0
43,2103840,0,4,3,10259711,8000,1415,11321404,0.166,9445810,82572,0.471,5.38,1,0,0.05698,0,0,0,0,0,0,1,0
37,1214336,0,3,3,19289076,4950,1302,6446433,0.213,5070893,44328,0.438,5.31,0,1,0.00618,0,0,0,1,0,0,0,0
39,1389489,0,2,3,23633966,7150,1169,8354794,0.248,6285837,54948,0.475,6.01,0,0,0.00173,0,1,0,0,0,0,0,0
58,1929234,0,3,3,13101167,4950,1450,7175953,0.24,5453617,47673,0.297,3.72,0,1,0.00471,0,0,0,1,0,0,0,0
42,2929716,1,3,3,7463476,11200,1287,14417715,0.156,12166411,106354,0.436,4.92,0,1,0.02818,0,0,0,0,0,0,1,0
36,1456015,0,3,3,7795129,7150,1094,7823442,0.157,6593337,57636,0.475,5.37,1,1,0.01327,0,1,0,0,0,0,0,0
54,3096804,1,2,1,8068000,16700,431,7197692,0.281,5175299,45241,0.175,2.32,1,0,0.01763,0,0,0,0,0,1,0,0
64,1187140,1,2,3,5462086,6320,1446,9140251,0.199,7317079,63963,0.647,7.7,0,0,0.00632,0,0,0,0,1,0,0,0
56,2813185,1,2,3,26351371,7150,1278,9139887,0.189,7410921,64784,0.276,3.25,0,0,0.00816,0,1,0,0,0,0,0,0
46,1688102,1,3,3,14830581,11200,1247,13962156,0.18,11454099,100127,0.712,8.27,1,1,0.00402,0,0,0,0,0,0,1,0
60,1908618,1,2,2,22463030,9600,793,7609097,0.202,6073729,53094,0.334,3.99,0,1,0.00073,0,0,0,1,0,0,0,0
36,2680458,1,3,2,8314424,5760,974,5607489,0.235,4287191,37477,0.168,2.09,1,0,0.00758,0,0,0,0,0,1,0,0
47,2488019,0,3,2,24878258,11000,826,9086465,0.215,7134074,62363,0.301,3.65,0,0,0.00106,0,0,0,1,0,0,0,0
29,353076,1,2,2,13835730,6900,952,6570279,0.202,5243641,45838,1.558,18.61,0,1,0.0001,0,0,0,1,0,0,0,0
40,2297045,0,3,3,8124050,11000,1148,12625846,0.236,9641397,84282,0.44,5.5,0,1,0.00371,0,0,0,1,0,0,0,0
66,2945061,1,2,2,10697733,9600,1093,10492465,0.282,7533568,65856,0.268,3.56,1,1,0.00346,0,0,0,1,0,0,0,0
66,1107865,1,2,2,12741156,6550,722,4731073,0.161,3968118,34688,0.376,4.27,0,1,0.00081,0,0,0,0,1,0,0,0
27,1164828,0,3,4,12279876,8800,2666,23458256,0.159,19732093,172491,1.777,20.14,0,0,0.00023,0,1,0,0,0,0,0,0
29,1350178,0,2,2,7235851,8740,787,6876773,0.234,5267665,46048,0.409,5.09,1,1,0.00883,0,0,0,0,1,0,0,0
66,1727196,1,2,2,21631704,11200,759,8498377,0.236,6494193,56770,0.394,4.92,0,1,0.01141,0,0,0,0,0,0,1,0
59,6166173,0,3,3,21504426,20350,1086,22091542,0.289,15713222,137359,0.267,3.58,1,1,0.01641,0,0,1,0,0,0,0,0
32,3308150,0,3,2,13428141,11000,799,8793146,0.261,6500471,56825,0.206,2.66,0,0,0.00304,0,0,0,1,0,0,0,0
49,1425520,1,3,3,10521045,7750,1077,8347435,0.177,6868091,60038,0.505,5.86,0,1,0.00051,0,0,0,0,0,0,1,0
52,1292025,0,3,3,12609694,8740,1334,11657744,0.234,8928481,78049,0.725,9.02,1,1,0.00027,0,0,0,0,1,0,0,0
37,1419229,1,2,2,10154149,7750,814,6310593,0.279,4549910,39774,0.336,4.45,0,1,0.00281,0,0,0,0,0,0,1,0
38,460059,0,3,3,5667220,7000,1232,8621423,0.281,6198157,54182,1.413,18.74,1,1,0.00059,0,0,0,0,0,0,0,1
37,285306,0,2,2,6430095,24950,1005,25083945,0.242,19010552,166183,6.99,87.92,0,1,0.0,0,0,0,0,0,0,1,0
49,1150733,0,2,3,12663734,6565,1247,8189749,0.259,6067313,53038,0.553,7.12,0,0,0.00095,0,0,1,0,0,0,0,0
48,2662421,0,3,3,3429874,9600,1411,13542494,0.193,10930269,95548,0.431,5.09,0,1,0.00517,0,0,0,1,0,0,0,0
32,1757758,0,2,2,2754165,8970,729,6543100,0.258,4858110,42468,0.29,3.72,0,1,0.07436,1,0,0,0,0,0,0,1
41,1733857,0,3,3,4129613,6800,1419,9646680,0.171,7992824,69870,0.484,5.56,0,1,0.00382,0,0,1,0,0,0,0,0
44,1821165,0,4,4,14751282,13700,1977,27082967,0.296,19072313,166723,1.099,14.87,0,1,0.00069,0,0,0,0,0,0,1,0
55,1891599,1,2,3,11066655,4950,1571,7778480,0.158,6547144,57233,0.363,4.11,0,0,0.00215,0,0,0,1,0,0,0,0
48,1933209,1,4,4,10308241,7150,1974,14116296,0.167,11753904,102748,0.638,7.3,1,1,0.00129,0,1,0,0,0,0,0,0
51,5747992,0,2,2,3298281,6900,934,6444802,0.183,5268070,46052,0.096,1.12,0,1,0.0667,0,0,0,1,0,0,0,0
45,1308896,0,3,4,19003795,6320,1655,10459959,0.153,8861034,77460,0.71,7.99,0,0,0.00043,0,0,0,0,1,0,0,0
73,2353535,0,2,3,12645019,7750,1191,9231104,0.261,6826013,59670,0.304,3.92,1,0,0.00459,0,0,0,0,0,0,1,0
44,4302776,1,2,2,11524183,11200,902,10107984,0.249,7594523,66388,0.185,2.35,1,1,0.34135,0,0,0,0,0,0,1,0
69,2964964,1,1,1,6377275,28000,461,12895373,0.246,9726710,85027,0.344,4.35,0,1,0.0189,0,0,0,0,0,0,1,0
52,5429592,1,4,4,24991824,9600,2663,25565064,0.209,20216457,176725,0.391,4.71,0,1,0.12717,1,0,0,1,0,0,0,0
39,1410962,0,3,3,22363536,6320,1012,6398620,0.269,4675942,40875,0.348,4.53,0,1,0.10783,1,0,0,0,1,0,0,0
56,1845473,0,1,1,12684628,20350,423,8608871,0.223,6688503,58468,0.38,4.66,0,1,0.01431,0,0,1,0,0,0,0,0
33,1444823,0,2,2,10118937,7730,681,5265771,0.294,3715760,32482,0.27,3.64,0,1,0.01226,0,0,0,0,0,0,0,1
64,561308,0,2,2,8814306,8000,868,6942371,0.16,5832274,50984,1.09,12.37,1,1,0.00159,0,0,0,0,0,0,1,0
42,1301840,1,4,4,6958608,4950,2350,11632830,0.17,9661042,84453,0.778,8.94,0,1,2e-05,0,0,0,1,0,0,0,0
49,7156388,1,2,2,24966903,16700,709,11841895,0.175,9764482,85357,0.143,1.65,0,1,0.03642,0,0,0,0,0,1,0,0
38,2340464,1,2,2,9491347,16650,944,15719094,0.155,13287886,116158,0.596,6.72,0,1,7e-05,0,1,0,0,0,0,0,0
35,1152870,1,2,2,11513028,8000,767,6136293,0.272,4465511,39036,0.406,5.32,0,1,0.00282,0,0,0,0,0,0,1,0
57,565534,0,2,3,10927059,7750,1150,8909302,0.239,6776178,59235,1.257,15.75,0,0,0.00073,0,0,0,0,0,0,1,0
50,9600000,0,1,1,38808812,44000,548,24098215,0.206,19131260,167238,0.209,2.51,0,1,0.0019,0,0,0,0,0,0,1,0
69,1711655,1,2,1,12338383,8780,516,4534839,0.151,3850974,33664,0.236,2.65,0,0,0.00405,0,1,0,0,0,0,0,0
56,1660118,0,3,2,14373523,7700,760,5851064,0.261,4321756,37779,0.273,3.52,0,0,0.0013,0,0,0,0,0,0,0,1
37,986462,0,3,3,31343741,8740,1177,10286102,0.224,7982174,69777,0.849,10.43,0,1,0.00014,0,0,0,0,1,0,0,0
70,2748672,1,3,3,27458307,9600,1080,10372397,0.297,7292659,63750,0.278,3.77,0,1,0.00318,0,0,0,1,0,0,0,0
36,1152740,0,3,3,5414093,8800,1208,10629111,0.178,8738977,76393,0.795,9.22,0,1,0.0047,0,1,0,0,0,0,0,0
47,7666431,0,2,1,20082764,20350,579,11776863,0.156,9936735,86863,0.136,1.54,0,0,0.02425,0,0,1,0,0,0,0,0
40,1604649,1,3,3,19613743,8000,1162,9293768,0.175,7667894,67030,0.501,5.79,0,1,0.00031,0,0,0,0,0,0,1,0
43,1343916,1,3,3,10838905,7750,1089,8440186,0.293,5966295,52155,0.466,6.28,0,1,0.00836,0,0,0,0,0,0,1,0
39,1766331,1,3,3,30122915,6800,1495,10167814,0.226,7869653,68794,0.467,5.76,0,1,0.01657,0,0,1,0,0,0,0,0
31,5409651,1,3,3,26476041,16650,1368,22775252,0.233,17457605,152608,0.339,4.21,0,1,0.00272,0,1,0,0,0,0,0,0
56,743283,0,3,3,6063984,8000,1063,8504924,0.163,7119136,62233,1.005,11.44,1,1,0.00021,0,0,0,0,0,0,1,0
51,2444088,0,2,2,4548055,13700,894,12244451,0.195,9857712,86172,0.423,5.01,0,1,0.01739,0,0,0,0,0,0,1,0
44,1206546,1,3,3,15892230,8000,1329,10635345,0.227,8224810,71898,0.715,8.81,0,1,0.00295,0,0,0,0,0,0,1,0
42,694801,1,1,1,3949502,8000,519,4153735,0.209,3286957,28733,0.496,5.98,1,1,0.01331,0,0,0,0,0,0,1,0
51,2852813,0,3,3,2100877,4950,1363,6746178,0.188,5475211,47862,0.201,2.36,0,1,0.01215,0,0,0,1,0,0,0,0
40,843945,0,1,1,3642807,4850,620,3004918,0.258,2231089,19503,0.277,3.56,1,1,0.17444,0,0,0,0,0,1,0,0
40,2122699,0,3,3,2555381,8970,1283,11504025,0.207,9126824,79783,0.451,5.42,0,1,0.0015,0,0,0,0,0,0,0,1
41,229513,0,2,1,14580458,8780,428,3754747,0.273,2729332,23859,1.247,16.36,0,0,0.00126,0,1,0,0,0,0,0,0
42,3668265,0,3,4,10186389,7750,1714,13284914,0.189,10774943,94191,0.308,3.62,1,0,0.03107,0,0,0,0,0,0,1,0
41,2259829,0,2,2,13726778,11200,867,9711441,0.221,7565407,66134,0.351,4.3,1,1,0.00626,0,0,0,0,0,0,1,0
62,1643701,1,3,3,13468056,8780,1060,9310936,0.278,6726504,58801,0.429,5.66,1,1,0.00666,0,1,0,0,0,0,0,0
39,1701851,0,1,1,7733346,13700,460,6302947,0.196,5068116,44304,0.312,3.7,1,1,0.01033,0,0,0,0,0,0,1,0
61,1213864,1,3,3,8371055,7750,1438,11147336,0.155,9417463,82324,0.814,9.18,0,1,0.00211,0,0,0,0,0,0,1,0
57,1826900,0,3,3,10613670,11200,1224,13710579,0.296,9656039,84409,0.554,7.5,1,1,0.00499,0,0,0,0,0,0,1,0
66,227349,0,3,3,2291202,7650,1441,11025943,0.181,9032442,78958,4.168,48.5,0,1,0.0,0,0,1,0,0,0,0,0
53,1492725,0,3,3,10056428,9600,1073,10305568,0.247,7760002,67835,0.545,6.9,1,1,0.00153,0,0,0,1,0,0,0,0
33,1429352,0,3,3,12872314,8780,1428,12537235,0.258,9297265,81273,0.682,8.77,1,1,0.01216,0,1,0,0,0,0,0,0
53,6745682,0,3,2,9200467,9600,834,8008571,0.237,6113823,53445,0.095,1.19,0,0,0.02585,0,0,0,1,0,0,0,0
55,4831930,1,3,3,8245925,16650,1251,20828846,0.274,15112141,132105,0.328,4.31,0,1,0.00354,0,1,0,0,0,0,0,0
27,3409209,0,3,3,8344325,13700,1305,17876632,0.189,14500804,126761,0.446,5.24,0,1,0.00071,0,0,0,0,0,0,1,0
38,914911,0,2,2,4857918,5760,819,4719947,0.264,3474495,30373,0.398,5.16,1,1,0.0111,0,0,0,0,0,1,0,0
42,2118406,1,3,3,20188695,8000,1329,10630608,0.297,7474241,65337,0.37,5.02,0,1,0.00169,0,0,0,0,0,0,1,0
71,3211380,0,3,3,7339479,8740,1063,9289160,0.217,7271761,63567,0.238,2.89,0,1,0.05066,0,0,0,0,1,0,0,0
34,2979130,0,3,3,14990480,8740,1167,10198464,0.194,8215330,71815,0.289,3.42,1,1,0.12239,0,0,0,0,1,0,0,0
65,4415216,0,3,3,3342116,8970,1175,10542888,0.299,7391757,64616,0.176,2.39,0,1,0.00771,0,0,0,0,0,0,0,1
45,2878296,0,2,3,5694312,11200,1187,13298202,0.196,10688648,93436,0.39,4.62,0,0,0.00572,0,0,0,0,0,0,1,0
41,1229594,0,4,4,2693051,6550,1825,11951828,0.24,9082690,79397,0.775,9.72,0,1,0.00049,0,0,0,0,1,0,0,0
58,1799959,1,1,1,12745069,24950,649,16201244,0.231,12454800,108875,0.726,9.0,0,1,0.00026,0,0,0,0,0,0,1,0
34,966508,0,1,1,19805385,8000,641,5126945,0.224,3976036,34757,0.432,5.3,0,1,0.00125,0,0,0,0,0,0,1,0
44,1687306,1,3,3,4149927,8780,1147,10068927,0.29,7143934,62450,0.444,5.97,0,1,0.0017,0,1,0,0,0,0,0,0
35,1882467,0,2,2,23454702,7150,841,6016697,0.284,4310197,37678,0.24,3.2,0,1,0.18218,0,1,0,0,0,0,0,0
63,1481469,0,4,4,7952481,13700,2413,33057170,0.211,26091231,228080,1.847,22.31,0,1,0.00043,0,0,0,0,0,0,1,0
31,2948522,0,3,3,7942133,7000,1370,9592815,0.194,7727506,67551,0.275,3.25,0,1,0.04038,0,0,0,0,0,0,0,1
46,2366677,0,2,2,11701380,11200,1084,12138421,0.196,9763645,85350,0.433,5.13,1,1,0.10628,0,0,0,0,0,0,1,0
39,3827650,1,2,2,8776976,6900,862,5951161,0.283,4268714,37316,0.117,1.55,1,1,0.01986,0,0,0,1,0,0,0,0
59,2365706,1,3,3,12970664,6565,1219,8002014,0.157,6747048,58980,0.299,3.38,0,1,0.00461,0,0,1,0,0,0,0,0
70,384530,1,3,3,5164986,5920,1242,7353203,0.154,6221686,54388,1.697,19.12,1,1,0.00025,0,0,0,0,0,1,0,0
35,767629,1,2,2,10221655,8780,1079,9470440,0.175,7813902,68306,1.068,12.34,1,1,0.00013,0,1,0,0,0,0,0,0
70,465610,0,3,3,9843619,11200,1190,13333041,0.205,10600299,92664,2.388,28.64,1,1,0.00011,0,0,0,0,0,0,1,0
37,1895120,1,3,3,23684657,10280,1299,13352534,0.226,10329188,90294,0.572,7.05,0,1,0.00017,0,0,0,0,1,0,0,0
47,2816415,0,3,3,21193306,7730,1585,12254885,0.179,10055195,87899,0.375,4.35,0,1,0.00347,0,0,0,0,0,0,0,1
35,99749,1,2,3,8792323,6320,1437,9082983,0.226,7027897,61435,7.391,91.06,0,0,0.0,0,0,0,0,1,0,0,0
53,898032,1,3,3,4354031,8740,1225,10708325,0.193,8639415,75523,1.009,11.92,0,1,0.00043,0,0,0,0,1,0,0,0
37,1688866,0,3,2,7660938,7750,896,6942712,0.24,5277586,46135,0.328,4.11,1,0,0.0103,0,0,0,0,0,0,1,0
41,4173998,0,2,2,8813952,8800,868,7640435,0.292,5412353,47313,0.136,1.83,1,1,0.01109,0,1,0,0,0,0,0,0
49,1644191,0,3,3,2284063,13700,1300,17808760,0.221,13867224,121222,0.885,10.83,0,1,0.00013,0,0,0,0,0,0,1,0
64,551839,0,2,2,41505195,7730,860,6647900,0.151,5644763,49344,1.073,12.05,0,1,0.00064,0,0,0,0,0,0,0,1
36,3130433,0,3,3,6564115,11000,1178,12958067,0.187,10529895,92048,0.353,4.14,0,1,0.04041,0,0,0,1,0,0,0,0
73,545580,0,4,4,24620985,9600,1645,15796685,0.282,11335140,99088,2.179,28.95,1,1,0.00024,0,0,0,1,0,0,0,0
48,3068694,0,2,2,3448845,7730,782,6045053,0.211,4770650,41703,0.163,1.97,0,1,0.01243,0,0,0,0,0,0,0,1
47,2981097,0,2,2,10316711,11000,871,9576650,0.186,7794394,68136,0.274,3.21,1,1,0.02698,0,0,0,1,0,0,0,0
71,1603859,0,3,3,11629372,8000,1301,10407185,0.203,8298737,72544,0.543,6.49,1,1,0.01601,0,0,0,0,0,0,1,0
53,1478934,0,1,1,8757758,7730,633,4892641,0.264,3600279,31472,0.255,3.31,1,1,0.05297,0,0,0,0,0,0,0,1
51,3315426,0,2,2,29779397,16650,808,13456737,0.232,10339730,90386,0.327,4.06,0,1,0.04596,0,1,0,0,0,0,0,0
38,2472535,1,3,3,2207040,28000,1315,36825603,0.181,30174037,263770,1.28,14.89,0,1,0.00048,0,0,0,0,0,0,1,0
59,2812348,1,3,3,5192337,8000,1597,12772040,0.295,8998201,78659,0.336,4.54,0,1,0.01621,0,1,0,0,0,0,0,0
32,204341,1,2,2,4232305,8740,890,7781783,0.159,6545252,57216,3.36,38.08,0,1,1e-05,0,0,0,0,1,0,0,0
45,3400642,0,3,3,13776309,8740,1311,11455220,0.276,8291610,72482,0.256,3.37,1,1,0.01643,0,0,0,0,1,0,0,0
34,1471868,1,3,3,5791273,5820,1236,7196236,0.287,5128974,44836,0.366,4.89,1,1,0.01598,0,0,0,1,0,0,0,0
39,5816941,1,2,2,14524909,8740,1067,9324288,0.23,7181023,62774,0.129,1.6,1,1,0.01384,0,0,0,0,1,0,0,0
64,3641314,0,3,3,48716253,6550,1283,8402391,0.175,6929127,60572,0.2,2.31,0,1,0.01634,0,0,0,0,1,0,0,0
31,2315110,0,3,4,12359628,4950,1895,9379805,0.257,6964617,60882,0.316,4.05,1,0,0.01065,0,0,0,1,0,0,0,0
46,24549,1,3,4,10436643,6550,2454,16074490,0.156,13569758,118622,57.985,654.79,0,0,0.0,0,0,0,0,1,0,0,0
37,3273443,0,1,1,13593909,19800,470,9299517,0.163,7780662,68016,0.249,2.84,1,1,0.00686,0,0,0,0,0,0,0,1
26,9268946,1,2,2,13179325,16650,998,16616578,0.168,13824081,120845,0.156,1.79,0,1,0.00642,0,1,0,0,0,0,0,0
44,5065773,1,3,3,3909016,19800,1072,21229347,0.153,17980827,157182,0.372,4.19,0,1,0.01189,0,0,0,0,0,0,0,1
36,2380443,0,1,1,5676060,5820,484,2814893,0.185,2294348,20056,0.101,1.18,0,1,0.02641,0,0,0,1,0,0,0,0
50,1925066,0,3,3,13585990,10280,1496,15373883,0.226,11900954,104034,0.648,7.99,0,1,0.00045,0,0,0,0,1,0,0,0
26,1845494,1,2,2,6837400,5920,941,5572684,0.201,4452392,38921,0.253,3.02,1,1,0.02135,0,0,0,0,0,1,0,0
